# time, phase, observation, A, B, F
4.499999999999999833e-02 4.712388980384687898e+00 -5.000000000000019984e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
4.506249999999999839e-02 4.771293842639494187e+00 -4.402620014411733340e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
4.512499999999999845e-02 4.830198704894307582e+00 -3.789968310196250023e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
4.518749999999999850e-02 4.889103567149113871e+00 -3.164170041105932585e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
4.524999999999999856e-02 4.948008429403920161e+00 -2.527395963429374115e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
4.531249999999999861e-02 5.006913291658733556e+00 -1.881854906116414150e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
4.537499999999999867e-02 5.065818153913539845e+00 -1.229786108837510050e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
4.543749999999999872e-02 5.124723016168346135e+00 -5.734514545543151209e-02 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
4.549999999999999878e-02 5.183627878423159530e+00 8.487237645363632232e-03 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
4.556249999999999883e-02 5.242532740677965819e+00 7.429018038908674626e-02 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
4.562499999999999889e-02 5.301437602932772108e+00 1.398354268683251189e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
4.568749999999999895e-02 5.360342465187585503e+00 2.048956150672186505e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
4.574999999999999900e-02 5.419247327442391793e+00 2.692450655301664719e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
4.581249999999999906e-02 5.478152189697198082e+00 3.326605641941723368e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
4.587499999999999911e-02 5.537057051952011477e+00 3.949221366692157176e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
4.593749999999999917e-02 5.595961914206817767e+00 4.558138112809126952e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
4.599999999999999922e-02 5.654866776461624056e+00 5.151243682287072190e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
4.606249999999999928e-02 5.713771638716437451e+00 5.726480722607873997e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
4.612499999999999933e-02 5.772676500971243740e+00 6.281853863243185288e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
4.618749999999999939e-02 5.831581363226050030e+00 6.815436637155471988e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
4.624999999999999944e-02 5.890486225480863425e+00 7.325378163287428190e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
4.631249999999999950e-02 5.949391087735669714e+00 7.809909566860302466e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
4.637499999999999956e-02 6.008295949990476004e+00 8.267350115211073991e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
4.643749999999999961e-02 6.067200812245289399e+00 8.696113047883479164e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
4.649999999999999967e-02 6.126105674500095688e+00 9.094711080750215171e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
4.656249999999999972e-02 6.185010536754901977e+00 9.461761565074146008e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
4.662499999999999978e-02 6.243915399009715372e+00 9.795991283611893419e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
4.668749999999999983e-02 1.963495408493542982e-02 1.009624086712378688e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
4.674999999999999989e-02 7.853981633974171928e-02 1.036146881597049152e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
4.681249999999999994e-02 1.374446785945551142e-01 1.059075511284561788e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
4.687500000000000000e-02 1.963495408493614036e-01 1.078330441411294416e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
4.693750000000000006e-02 2.552544031041676931e-01 1.093844880867838043e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
4.700000000000000011e-02 3.141592653589810880e-01 1.105565013482627590e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
4.706250000000000017e-02 3.730641276137873774e-01 1.113450184698378420e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
4.712500000000000022e-02 4.319689898685936669e-01 1.117473042593795096e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
4.718750000000000028e-02 4.908738521234070618e-01 1.117619632761353898e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
4.725000000000000033e-02 5.497787143782133512e-01 1.113889446712066578e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
4.731250000000000039e-02 6.086835766330196407e-01 1.106295423639320097e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
4.737500000000000044e-02 6.675884388878330356e-01 1.094863905535661486e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
4.743750000000000050e-02 7.264933011426393250e-01 1.079634545818237701e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
4.750000000000000056e-02 7.853981633974456145e-01 1.060660171779822303e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
4.756250000000000061e-02 8.443030256522590093e-01 1.038006601342579271e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
4.762500000000000067e-02 9.032078879070652988e-01 1.011752414750206608e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
4.768750000000000072e-02 9.621127501618715883e-01 9.819886819903704822e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
4.775000000000000078e-02 1.021017612416684983e+00 9.488186468929936668e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
4.781250000000000083e-02 1.079922474671491273e+00 9.123573690001752778e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
4.787500000000000089e-02 1.138827336926297562e+00 8.727313244499704803e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
4.793750000000000094e-02 1.197732199181110957e+00 8.300779672585496538e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
4.800000000000000100e-02 1.256637061435917246e+00 7.845452525225242724e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
4.806250000000000105e-02 1.315541923690723536e+00 7.362911231952898872e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
4.812500000000000111e-02 1.374446785945536931e+00 6.854829622177414095e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
4.818750000000000117e-02 1.433351648200343220e+00 6.322970119037566450e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
4.825000000000000122e-02 1.492256510455149510e+00 5.769177625944110765e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
4.831250000000000128e-02 1.551161372709962905e+00 5.195373127016582604e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
4.837500000000000133e-02 1.610066234964769194e+00 4.603547023612926670e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
4.843750000000000139e-02 1.668971097219575483e+00 3.995752230065401367e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
4.850000000000000144e-02 1.727875959474388878e+00 3.374097052573352129e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
4.856250000000000150e-02 1.786780821729195168e+00 2.740737875953851432e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
4.862500000000000155e-02 1.845685683984001457e+00 2.097871683617516525e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
4.868750000000000161e-02 1.904590546238814852e+00 1.447728436717424794e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
4.875000000000000167e-02 1.963495408493621142e+00 7.925633389055319888e-02 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
4.881250000000000172e-02 2.022400270748427431e+00 1.346490135277084166e-02 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
4.887500000000000178e-02 2.081305133003240826e+00 -5.237323796055942671e-02 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
4.893750000000000183e-02 2.140209995258047115e+00 -1.180297060528574526e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
4.900000000000000189e-02 2.199114857512853405e+00 -1.832767551049973020e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
4.906250000000000194e-02 2.258019719767666800e+00 -2.478880574822801552e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
4.912500000000000200e-02 2.316924582022473089e+00 -3.116394908150995069e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
4.918750000000000205e-02 2.375829444277279379e+00 -3.743099154300990605e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
4.925000000000000211e-02 2.434734306532092774e+00 -4.356819414349422659e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
4.931250000000000216e-02 2.493639168786899063e+00 -4.955426827959221181e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
4.937500000000000222e-02 2.552544031041705352e+00 -5.536844957927424815e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
4.943750000000000228e-02 2.611448893296518747e+00 -6.099056992888024498e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
4.950000000000000233e-02 2.670353755551325037e+00 -6.640112743185951905e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
4.956250000000000239e-02 2.729258617806131326e+00 -7.158135405655641215e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
4.962500000000000244e-02 2.788163480060944721e+00 -7.651328073837402322e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
4.968750000000000250e-02 2.847068342315751011e+00 -8.117979971049784638e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
4.975000000000000255e-02 2.905973204570557300e+00 -8.556472384697227929e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
4.981250000000000261e-02 2.964878066825370695e+00 -8.965284281227166030e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
4.987500000000000266e-02 3.023782929080176984e+00 -9.342997582260080813e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
4.993750000000000272e-02 3.082687791334983274e+00 -9.688302083591205927e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
5.000000000000000278e-02 3.141592653589796669e+00 -1.000000000000001776e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
5.006250000000000283e-02 3.200497515844602958e+00 -1.027701012010310944e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
5.012500000000000289e-02 3.259402378099409248e+00 -1.051837155683844616e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
5.018750000000000294e-02 3.318307240354222643e+00 -1.072324708057070142e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
5.025000000000000300e-02 3.377212102609028932e+00 -1.089092602325629544e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
5.031250000000000305e-02 3.436116964863835221e+00 -1.102082674359439851e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
5.037500000000000311e-02 3.495021827118648616e+00 -1.111249864461230974e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
5.043750000000000316e-02 3.553926689373454906e+00 -1.116562373668706476e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
5.050000000000000322e-02 3.612831551628261195e+00 -1.118001774058141162e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
5.056250000000000328e-02 3.671736413883074590e+00 -1.115563072666784006e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
5.062500000000000333e-02 3.730641276137880880e+00 -1.109254728812346213e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
5.068750000000000339e-02 3.789546138392687169e+00 -1.099098624749492936e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
5.075000000000000344e-02 3.848451000647500564e+00 -1.085129989765121650e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
5.081250000000000350e-02 3.907355862902306853e+00 -1.067397277975736136e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
5.087500000000000355e-02 3.966260725157113143e+00 -1.045962000250784785e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
5.093750000000000361e-02 4.025165587411926538e+00 -1.020898510845012153e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
5.100000000000000366e-02 4.084070449666732827e+00 -9.922937494799459746e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
5.106250000000000372e-02 4.142975311921539117e+00 -9.602469397691438813e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
5.112500000000000377e-02 4.201880174176352511e+00 -9.248692450333509951e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
5.118750000000000383e-02 4.260785036431158801e+00 -8.862833826994516162e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
5.125000000000000389e-02 4.319689898685965090e+00 -8.446231986207335396e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
5.131250000000000394e-02 4.378594760940778485e+00 -8.000332027951292391e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
5.137500000000000400e-02 4.437499623195584775e+00 -7.526680680918964583e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
5.143750000000000405e-02 4.496404485450391064e+00 -7.026920937254873545e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
5.150000000000000411e-02 4.555309347705204459e+00 -6.502786353377958406e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
5.156250000000000416e-02 4.614214209960010749e+00 -5.956095036656572361e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
5.162500000000000422e-02 4.673119072214817038e+00 -5.388743338794305116e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
